XP_015296160	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Cercopithecidae; g__Macaca; s__Macaca fascicularis
CAJ17412	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Georissidae; g__Georissus; s__Georissus sp. APV-2005
XP_015366550	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hemiptera; f__Aphididae; g__Diuraphis; s__Diuraphis noxia
XP_015401298	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus nomiae
XP_015417275	d__Eukaryota; p__Chordata; c__Mammalia; o__Chiroptera; f__Vespertilionidae; g__Myotis; s__Myotis davidii
XP_015436537	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Halictidae; g__Dufourea; s__Dufourea novaeangliae
XP_015651415	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Poales; f__Poaceae; g__Oryza; s__Oryza sativa
XP_015656838	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Trypanosomatida; f__Trypanosomatidae; g__Leptomonas; s__Leptomonas pyrrhocoris
XP_015664576	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Trypanosomatida; f__Trypanosomatidae; g__Leptomonas; s__Leptomonas pyrrhocoris
XP_015678959	d__Eukaryota; p__Chordata; c__Lepidosauria; o__Squamata; f__Viperidae; g__Protobothrops; s__Protobothrops mucrosquamatus
XP_015696409	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Poales; f__Poaceae; g__Oryza; s__Oryza brachyantha
XP_015789691	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Trombidiformes; f__Tetranychidae; g__Tetranychus; s__Tetranychus urticae
CAJ17413	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Histeridae; g__Hister; s__Hister sp. APV-2005
XP_015876186	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Rosales; f__Rhamnaceae; g__Ziziphus; s__Ziziphus jujuba
XP_015892291	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Rosales; f__Rhamnaceae; g__Ziziphus; s__Ziziphus jujuba
XP_015897228	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Rosales; f__Rhamnaceae; g__Ziziphus; s__Ziziphus jujuba
XP_015904712	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Araneae; f__Theridiidae; g__Parasteatoda; s__Parasteatoda tepidariorum
XP_015970165	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Arachis; s__Arachis duranensis
XP_016097058	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cypriniformes; f__Cyprinidae; g__Sinocyclocheilus; s__Sinocyclocheilus grahami
XP_016102914	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cypriniformes; f__Cyprinidae; g__Sinocyclocheilus; s__Sinocyclocheilus grahami
XP_016187751	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Arachis; s__Arachis ipaensis
XP_016209897	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Verruconis; s__Verruconis gallopava
XP_016225552	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala mesophila
CAJ17414	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Sphaeriusidae; g__Sphaerius; s__Sphaerius sp. APV-2005
XP_016241426	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala spinifera
XP_016276042	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodotorula; s__Rhodotorula toruloides
XP_016295134	d__Eukaryota; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Kalmanozyma; s__Kalmanozyma brasiliensis
XP_016382983	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cypriniformes; f__Cyprinidae; g__Sinocyclocheilus; s__Sinocyclocheilus rhinocerous
XP_016383521	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cypriniformes; f__Cyprinidae; g__Sinocyclocheilus; s__Sinocyclocheilus rhinocerous
XP_016449990	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Solanaceae; g__Nicotiana; s__Nicotiana tabacum
XP_016507949	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Solanaceae; g__Nicotiana; s__Nicotiana tabacum
XP_016592580	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Ophiostomatales; f__Ophiostomataceae; g__Sporothrix; s__Sporothrix schenckii
XP_016603604	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium expansum
XP_016607343	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Spizellomycetales; f__Spizellomycetaceae; g__Spizellomyces; s__Spizellomyces punctatus
CAJ17415	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Chrysomelidae; g__Timarcha; s__Timarcha balearica
XP_016645109	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Microascales; f__Microascaceae; g__Scedosporium; s__Scedosporium apiospermum
XP_016672102	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016672104	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016688115	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016697112	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016735821	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016744929	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016744930	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016745747	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016849237	d__Eukaryota; p__Chordata; c__Lepidosauria; o__Squamata; f__Dactyloidae; g__Anolis; s__Anolis carolinensis
ABA61383	d__Archaea; p__Euryarchaeota; c__Candidatus Poseidoniia; o__Candidatus Poseidoniales
CAK42626	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus niger
XP_017036895	d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Drosophilidae; g__Drosophila; s__Drosophila kikkawai
XP_017055565	d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Drosophilidae; g__Drosophila; s__Drosophila ficusphila
XP_017220426	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Apiales; f__Apiaceae; g__Daucus; s__Daucus carota
XP_017227477	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Apiales; f__Apiaceae; g__Daucus; s__Daucus carota
XP_017264885	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cyprinodontiformes; f__Rivulidae; g__Kryptolebias; s__Kryptolebias marmoratus
XP_017417100	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Vigna; s__Vigna angularis
XP_017445713	d__Eukaryota; p__Chordata; c__Mammalia; o__Rodentia; f__Muridae; g__Rattus; s__Rattus norvegicus
XP_017446662	d__Eukaryota; p__Chordata; c__Mammalia; o__Rodentia; f__Muridae; g__Rattus; s__Rattus norvegicus
XP_017480808	d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Tephritidae; g__Rhagoletis; s__Rhagoletis zephyria
XP_017568830	d__Eukaryota; p__Chordata; c__Actinopteri; o__Characiformes; f__Serrasalmidae; g__Pygocentrus; s__Pygocentrus nattereri
CAL69079	d__Eukaryota; p__Chaetognatha; c__Sagittoidea; o__Phragmophora; f__Spadellidae; g__Spadella; s__Spadella cephaloptera
XP_017607975	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium arboreum
XP_017620799	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium arboreum
XP_017722509	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Cercopithecidae; g__Rhinopithecus; s__Rhinopithecus bieti
XP_017758703	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Apidae; g__Eufriesea; s__Eufriesea mexicana
XP_017769187	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Silphidae; g__Nicrophorus; s__Nicrophorus vespilloides
XP_017790262	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Apidae; g__Habropoda; s__Habropoda laboriosa
XP_017849339	d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Drosophilidae; g__Drosophila; s__Drosophila busckii
XP_017890459	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Apidae; g__Ceratina; s__Ceratina calcarata
XP_017972633	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Theobroma; s__Theobroma cacao
XP_017975309	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Theobroma; s__Theobroma cacao
CAO94747	d__Eukaryota; p__Acanthocephala; c__Palaeacanthocephala; o__Echinorhynchida; f__Pomphorhynchidae; g__Pomphorhynchus; s__Pomphorhynchus laevis
XP_017987465	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Eremothecium; s__Eremothecium sinecaudum
XP_017990246	d__Eukaryota; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia pachydermatis
XP_017998195	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Phialophora; s__Phialophora attinorum
XP_018016276	d__Eukaryota; p__Arthropoda; c__Malacostraca; o__Amphipoda; f__Hyalellidae; g__Hyalella; s__Hyalella azteca
XP_018033148	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymosphaeriaceae; g__Paraphaeosphaeria; s__Paraphaeosphaeria sporulosa
XP_018076496	d__Eukaryota; p__Ascomycota; c__Leotiomycetes; o__Helotiales
XP_018116850	d__Eukaryota; p__Chordata; c__Amphibia; o__Anura; f__Pipidae; g__Xenopus; s__Xenopus laevis
XP_018125835	d__Eukaryota; p__Ascomycota; c__Leotiomycetes
XP_018143814	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Pochonia; s__Pochonia chlamydosporia
XP_018161774	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Glomerellaceae; g__Colletotrichum; s__Colletotrichum higginsianum
CAX72723	d__Eukaryota; p__Platyhelminthes; c__Trematoda; o__Strigeidida; f__Schistosomatidae; g__Schistosoma; s__Schistosoma japonicum
XP_018181934	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Purpureocillium; s__Purpureocillium lilacinum
XP_018192117	d__Eukaryota; p__Ascomycota; c__Xylonomycetes; o__Xylonales; f__Xylonaceae; g__Xylona; s__Xylona heveae
XP_018223476	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces eubayanus
XP_018226648	d__Eukaryota; p__Ascomycota; c__Pneumocystidomycetes; o__Pneumocystidales; f__Pneumocystidaceae; g__Pneumocystis; s__Pneumocystis carinii
XP_018229649	d__Eukaryota; p__Ascomycota; c__Pneumocystidomycetes; o__Pneumocystidales; f__Pneumocystidaceae; g__Pneumocystis; s__Pneumocystis jirovecii
XP_018273957	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodotorula; s__Rhodotorula graminis
XP_018281527	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon oleaginosum
XP_018290265	r__Root
XP_018335972	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Buprestidae; g__Agrilus; s__Agrilus planipennis
XP_018388878	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria; s__Alternaria alternata
CBH38322	d__Archaea; p__Euryarchaeota; c__Candidatus Poseidoniia; o__Candidatus Poseidoniales
XP_018392816	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Formicidae; g__Cyphomyrmex; s__Cyphomyrmex costatus
XP_018410730	d__Eukaryota; p__Chordata; c__Amphibia; o__Anura; f__Dicroglossidae; g__Nanorana; s__Nanorana parkeri
XP_018565209	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Cerambycidae; g__Anoplophora; s__Anoplophora glabripennis
XP_018620372	d__Eukaryota; p__Chordata; c__Actinopteri; o__Osteoglossiformes; f__Osteoglossidae; g__Scleropages; s__Scleropages formosus
XP_018626501	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Solanaceae; g__Nicotiana; s__Nicotiana tomentosiformis
XP_018641791	d__Eukaryota; p__Apicomplexa; c__Aconoidasida; o__Haemosporida; f__Plasmodiidae; g__Plasmodium; s__Plasmodium gaboni
XP_018702042	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Cordyceps; s__Cordyceps fumosorosea
XP_018714146	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Metschnikowiaceae; g__Metschnikowia; s__Metschnikowia bicuspidata
XP_018735681	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Trichomonascaceae; g__Sugiyamaella; s__Sugiyamaella lignohabitans
XP_018738901	d__Eukaryota; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia sympodialis
CBN78007	d__Eukaryota
XP_018833220	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fagales; f__Juglandaceae; g__Juglans; s__Juglans regia
XP_018844151	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fagales; f__Juglandaceae; g__Juglans; s__Juglans regia
XP_018925161	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cypriniformes; f__Cyprinidae; g__Cyprinus; s__Cyprinus carpio
XP_018972624	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cypriniformes; f__Cyprinidae; g__Cyprinus; s__Cyprinus carpio
XP_018987695	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Babjeviella; s__Babjeviella inositovora
XP_018993270	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus amylolentus
XP_018998928	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Kwoniella; s__Kwoniella mangrovensis
XP_019016960	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia membranifaciens
XP_019025518	d__Eukaryota; p__Ascomycota
XP_019036837	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Phaffomycetaceae; g__Wickerhamomyces; s__Wickerhamomyces anomalus
CBQ70303	d__Eukaryota; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Sporisorium; s__Sporisorium reilianum
XP_019123323	d__Eukaryota; p__Chordata; c__Actinopteri
XP_019166624	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Convolvulaceae; g__Ipomoea; s__Ipomoea nil
XP_019172428	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Convolvulaceae; g__Ipomoea; s__Ipomoea nil
XP_019178468	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Convolvulaceae; g__Ipomoea; s__Ipomoea nil
XP_019188180	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Convolvulaceae; g__Ipomoea; s__Ipomoea nil
XP_019309706	d__Eukaryota; p__Chordata; c__Mammalia; o__Carnivora; f__Felidae; g__Panthera; s__Panthera pardus
XP_019331001	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Candida; s__Candida albicans
XP_019351412	d__Eukaryota; p__Chordata
XP_019415640	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Lupinus; s__Lupinus angustifolius
XP_019437535	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Lupinus; s__Lupinus angustifolius
CBY14027	d__Eukaryota; p__Chordata; c__Appendicularia; o__Copelata; f__Oikopleuridae; g__Oikopleura; s__Oikopleura dioica
XP_019444415	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Lupinus; s__Lupinus angustifolius
XP_019460911	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Lupinus; s__Lupinus angustifolius
XP_019463828	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Lupinus; s__Lupinus angustifolius
XP_019491342	d__Eukaryota; p__Chordata; c__Mammalia; o__Chiroptera; f__Hipposideridae; g__Hipposideros; s__Hipposideros armiger
XP_019542990	d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Culicidae; g__Aedes; s__Aedes albopictus
XP_019579050	d__Eukaryota; p__Chordata; c__Mammalia; o__Chiroptera; f__Rhinolophidae; g__Rhinolophus; s__Rhinolophus sinicus
XP_019597594	d__Eukaryota; p__Chordata; c__Mammalia; o__Chiroptera; f__Rhinolophidae; g__Rhinolophus; s__Rhinolophus sinicus
XP_019623549	d__Eukaryota; p__Chordata; c__Leptocardii; o__Amphioxiformes; f__Branchiostomidae; g__Branchiostoma; s__Branchiostoma belcheri
XP_019744001	d__Eukaryota; p__Chordata; c__Actinopteri; o__Syngnathiformes; f__Syngnathidae; g__Hippocampus; s__Hippocampus comes
XP_019773456	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Curculionidae; g__Dendroctonus; s__Dendroctonus ponderosae
CBY14029	d__Eukaryota; p__Chordata; c__Appendicularia; o__Copelata; f__Oikopleuridae; g__Oikopleura; s__Oikopleura dioica
XP_019874726	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Nitidulidae; g__Aethina; s__Aethina tumida
XP_019914037	d__Eukaryota; p__Apicomplexa; c__Aconoidasida; o__Haemosporida; f__Plasmodiidae; g__Plasmodium; s__Plasmodium coatneyi
XP_019951795	d__Eukaryota; p__Chordata; c__Actinopteri; o__Pleuronectiformes; f__Paralichthyidae; g__Paralichthys; s__Paralichthys olivaceus
XP_020049006	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Ascoideaceae; g__Ascoidea; s__Ascoidea rubescens
XP_020066986	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Suhomyces; s__Suhomyces tanzawaensis
XP_020072465	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Phaffomycetaceae; g__Cyberlindnera; s__Cyberlindnera jadinii
XP_020077287	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Hyphopichia; s__Hyphopichia burtonii
XP_020117953	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces; s__Talaromyces atroroseus
XP_020127454	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__Diplodia; s__Diplodia corticola
XP_020195710	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Poales; f__Poaceae; g__Aegilops; s__Aegilops tauschii
CCA25446	d__Eukaryota
XP_020201633	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Poales; f__Poaceae; g__Aegilops; s__Aegilops tauschii
XP_020215725	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Cajanus; s__Cajanus cajan
XP_020236044	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Cajanus; s__Cajanus cajan
XP_020247760	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Asparagales; f__Asparagaceae; g__Asparagus; s__Asparagus officinalis
XP_020295485	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Formicidae; g__Pseudomyrmex; s__Pseudomyrmex gracilis
XP_020379879	d__Eukaryota; p__Chordata; c__Chondrichthyes; o__Orectolobiformes; f__Rhincodontidae; g__Rhincodon; s__Rhincodon typus
XP_020431082	d__Eukaryota; p__Evosea; c__Eumycetozoa; o__Acytosteliales; f__Acytosteliaceae; g__Heterostelium; s__Heterostelium album
XP_020485234	d__Eukaryota; p__Chordata; c__Actinopteri; o__Labriformes; f__Labridae; g__Labrus; s__Labrus bergylta
XP_020524309	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Amborellales; f__Amborellaceae; g__Amborella; s__Amborella trichopoda
XP_020546790	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia kudriavzevii
ABD98762	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hemiptera; f__Cicadellidae; g__Graphocephala; s__Graphocephala atropunctata
CCA69102	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__Serendipita indica
XP_020589486	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Asparagales; f__Orchidaceae; g__Phalaenopsis; s__Phalaenopsis equestris
XP_020605211	d__Eukaryota; p__Cnidaria; c__Anthozoa; o__Scleractinia; f__Merulinidae; g__Orbicella; s__Orbicella faveolata
XP_020647080	d__Eukaryota; p__Chordata; c__Lepidosauria; o__Squamata; f__Agamidae; g__Pogona; s__Pogona vitticeps
XP_020684395	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Asparagales; f__Orchidaceae; g__Dendrobium; s__Dendrobium catenatum
XP_020690789	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Asparagales; f__Orchidaceae; g__Dendrobium; s__Dendrobium catenatum
XP_020699130	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Asparagales; f__Orchidaceae; g__Dendrobium; s__Dendrobium catenatum
XP_020778035	d__Eukaryota; p__Chordata; c__Actinopteri; o__Gobiiformes; f__Gobiidae; g__Boleophthalmus; s__Boleophthalmus pectinirostris
XP_020796841	d__Eukaryota; p__Chordata; c__Actinopteri; o__Gobiiformes; f__Gobiidae; g__Boleophthalmus; s__Boleophthalmus pectinirostris
XP_020797322	d__Eukaryota; p__Chordata; c__Actinopteri; o__Gobiiformes; f__Gobiidae; g__Boleophthalmus; s__Boleophthalmus pectinirostris
XP_020904252	d__Eukaryota; p__Cnidaria; c__Anthozoa; o__Actiniaria; f__Aiptasiidae; g__Exaiptasia; s__Exaiptasia pallida
CCC50940	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Trypanosomatida; f__Trypanosomatidae; g__Trypanosoma; s__Trypanosoma vivax
XP_020955745	d__Eukaryota; p__Chordata; c__Mammalia; o__Artiodactyla; f__Suidae; g__Sus; s__Sus scrofa
XP_021005765	d__Eukaryota; p__Chordata; c__Mammalia; o__Rodentia; f__Muridae; g__Mus; s__Mus caroli
XP_021294595	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Herrania; s__Herrania umbratica
XP_021337214	d__Eukaryota; p__Apicomplexa; c__Aconoidasida; o__Piroplasmida; f__Babesiidae; g__Babesia; s__Babesia microti
XP_021342625	d__Eukaryota; p__Mollusca; c__Bivalvia; o__Pectinoida; f__Pectinidae; g__Mizuhopecten; s__Mizuhopecten yessoensis
XP_021566457	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Tarsiidae; g__Carlito; s__Carlito syrichta
XP_021600018	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malpighiales; f__Euphorbiaceae; g__Manihot; s__Manihot esculenta
XP_021630178	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malpighiales; f__Euphorbiaceae; g__Manihot; s__Manihot esculenta
XP_021685629	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malpighiales; f__Euphorbiaceae; g__Hevea; s__Hevea brasiliensis
XP_021754228	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Caryophyllales; f__Chenopodiaceae; g__Chenopodium; s__Chenopodium quinoa
CCC50967	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Trypanosomatida; f__Trypanosomatidae; g__Trypanosoma; s__Trypanosoma vivax
XP_021754230	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Caryophyllales; f__Chenopodiaceae; g__Chenopodium; s__Chenopodium quinoa
XP_021754231	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Caryophyllales; f__Chenopodiaceae; g__Chenopodium; s__Chenopodium quinoa
XP_021756785	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Caryophyllales; f__Chenopodiaceae; g__Chenopodium; s__Chenopodium quinoa
XP_021787212	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Cercopithecidae; g__Papio; s__Papio anubis
XP_021789867	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Cercopithecidae; g__Papio; s__Papio anubis
XP_021835600	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Caryophyllales; f__Chenopodiaceae; g__Spinacia; s__Spinacia oleracea
XP_021837403	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Caryophyllales; f__Chenopodiaceae; g__Spinacia; s__Spinacia oleracea
XP_021864390	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Caryophyllales; f__Chenopodiaceae; g__Spinacia; s__Spinacia oleracea
XP_021871495	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Kockovaella; s__Kockovaella imperatae
XP_021883487	d__Eukaryota; p__Mucoromycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Lobosporangium; s__Lobosporangium transversale
CCC93254	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Trypanosomatida; f__Trypanosomatidae; g__Trypanosoma; s__Trypanosoma congolense
