LABELS
SEPARATOR COMMA
DATA
#NODE_ID,LABEL
614_NosZ,Hyphobacterium sp. CCMP332 | tr|A0A7G8ZV41|A0A7G8ZV41_9PROT
615_NosZ,Minwuia thermotolerans | tr|A0A2M9FW60|A0A2M9FW60_9PROT
616_NosZ,Parvularcula sp. | tr|A0A355C0L3|A0A355C0L3_9PROT
617_NosZ,Rhodobacterales | 439496.RBY4I_1585
618_NosZ,Rhodobacterales | tr|A0A1Q4D037|A0A1Q4D037_9RHOB
619_NosZ,Rhodobacterales | tr|A0A1Y5G7M3|A0A1Y5G7M3_9RHOB
620_NosZ,Rhodobacterales | tr|A0A1Y5HDG9|A0A1Y5HDG9_9RHOB
621_NosZ,Rhodobacteraceae | tr|A0A0P7WZ89|A0A0P7WZ89_9RHOB
622_NosZ,Rhodobacteraceae | tr|A0A0P7XUP5|A0A0P7XUP5_9RHOB
623_NosZ,Rhodobacteraceae | tr|A0A2A4ZCN2|A0A2A4ZCN2_9RHOB
624_NosZ,Rhodobacteraceae | tr|A0A2A4ZEI4|A0A2A4ZEI4_9RHOB
625_NosZ,Rhodobacteraceae | tr|A0A2A5F689|A0A2A5F689_9RHOB
626_NosZ,Rhodobacteraceae | tr|A0A2E8PJ72|A0A2E8PJ72_9RHOB
627_NosZ,Rhodobacteraceae | tr|A0A2G1C9U9|A0A2G1C9U9_9RHOB
628_NosZ,Rhodobacteraceae | tr|A0A357MN29|A0A357MN29_9RHOB
629_NosZ,Rhodobacteraceae | tr|A0A3D4DUW6|A0A3D4DUW6_9RHOB
630_NosZ,Rhodobacteraceae | tr|A0A437L8S6|A0A437L8S6_9RHOB
631_NosZ,Rhodobacteraceae | tr|A0A520ZS97|A0A520ZS97_9RHOB
632_NosZ,Rhodobacteraceae | tr|A0A6A4UNL8|A0A6A4UNL8_9RHOB
633_NosZ,Rhodobacteraceae | tr|A0A6M0QRP1|A0A6M0QRP1_9RHOB
634_NosZ,Rhodobacteraceae | tr|A0A832ARU6|A0A832ARU6_9RHOB
635_NosZ,Aliiroseovarius crassostreae | tr|A0A0P7KLV0|A0A0P7KLV0_9RHOB
636_NosZ,Aliiroseovarius pelagivivens | tr|A0A2R8AJC6|A0A2R8AJC6_9RHOB
637_NosZ,Aliiroseovarius sp. | tr|A0A7C4A114|A0A7C4A114_9RHOB
638_NosZ,Aliishimia ponticola | tr|A0A4S4N8L1|A0A4S4N8L1_9RHOB
639_NosZ,Amaricoccus macauensis | tr|A0A840SYU5|A0A840SYU5_9RHOB
640_NosZ,Antarcticimicrobium luteum | tr|A0A4R5UZE4|A0A4R5UZE4_9RHOB
641_NosZ,Antarcticimicrobium sediminis | tr|A0A4R5ETB9|A0A4R5ETB9_9RHOB
642_NosZ,Aquicoccus porphyridii | tr|A0A5A9Z6D9|A0A5A9Z6D9_9RHOB
643_NosZ,Celeribacter baekdonensis | 1208323.B30_13494
644_NosZ,Celeribacter halophilus | tr|A0A1I3U903|A0A1I3U903_9RHOB
645_NosZ,Celeribacter neptunius | tr|A0A1I3R726|A0A1I3R726_9RHOB
646_NosZ,Cereibacter changlensis | tr|A0A2W7QQF0|A0A2W7QQF0_9RHOB
647_NosZ,Cereibacter changlensis | tr|A0A4U0Z4B8|A0A4U0Z4B8_9RHOB
648_NosZ,Cereibacter ovatus | tr|A0A285CRJ4|A0A285CRJ4_9RHOB
649_NosZ,Cereibacter sphaeroides (Rhodobacter sphaeroides) | tr|A0A7Z6QZ12|A0A7Z6QZ12_CERSP
650_NosZ,Cereibacter sphaeroides (Rhodobacter sphaeroides) | tr|A4WXT8|A4WXT8_CERS5
651_NosZ,Citreicella sp. 357 | 766499.C357_07946
652_NosZ,Cribrihabitans marinus | tr|A0A1H7DMM8|A0A1H7DMM8_9RHOB
653_NosZ,Defluviimonas aquaemixtae | tr|A0A2R8B6L8|A0A2R8B6L8_9RHOB
654_NosZ,Defluviimonas sp. | tr|A0A6N6SCZ1|A0A6N6SCZ1_9RHOB
655_NosZ,Dinoroseobacter shibae | YP_001534528
656_NosZ,Donghicola mangrovi | tr|A0A850QEK4|A0A850QEK4_9RHOB
657_NosZ,Frigidibacter albus | tr|A0A6L8VFR6|A0A6L8VFR6_9RHOB
658_NosZ,Gemmobacter megaterium | tr|A0A1N7QRT2|A0A1N7QRT2_9RHOB
659_NosZ,Gemmobacter nectariphilus | 1121271.AUCM01000019_gene514
660_NosZ,Gemmobacter straminiformis | tr|A0A842IA82|A0A842IA82_9RHOB
661_NosZ,Leisingera aquimarina | 999611.KI421504_gene1629
662_NosZ,Leisingera sp. ANG1 | 1002340.AFCF01000013_gene2757
663_NosZ,Litoreibacter albidus | tr|A0A1H3D7U9|A0A1H3D7U9_9RHOB
664_NosZ,Litoreibacter halocynthiae | tr|A0A4R7LJ89|A0A4R7LJ89_9RHOB
665_NosZ,Litoreibacter meonggei | tr|A0A497WKA9|A0A497WKA9_9RHOB
666_NosZ,Lutimaribacter litoralis | tr|A0A521D6Y8|A0A521D6Y8_9RHOB
667_NosZ,Lutimaribacter pacificus | tr|A0A1H0NSU2|A0A1H0NSU2_9RHOB
668_NosZ,Maliponia aquimaris | tr|A0A238L2S8|A0A238L2S8_9RHOB
669_NosZ,Marinosulfonomonas sp. | tr|A0A2G2B3Z1|A0A2G2B3Z1_9RHOB
670_NosZ,Marinosulfonomonas sp. | tr|A0A2G2BGI2|A0A2G2BGI2_9RHOB
671_NosZ,Maritimibacter alkaliphilus | ZP_01012413.1
672_NosZ,Maritimibacter sp. | tr|A0A3D0G9W7|A0A3D0G9W7_9RHOB
673_NosZ,Muriiphilus fusiformis | tr|A0A5D0RJX3|A0A5D0RJX3_9RHOB
674_NosZ,Oceaniovalibus guishaninsula | 1231392.OCGS_1060
675_NosZ,Oceaniovalibus sp. ACAM 378 | tr|A0A5D0RSN6|A0A5D0RSN6_9RHOB
676_NosZ,Paenimaribius caenipelagi | tr|A0A547QA36|A0A547QA36_9RHOB
677_NosZ,Paracoccus alcaliphilus | tr|A0A1H8NLH4|A0A1H8NLH4_9RHOB
678_NosZ,Paracoccus alkenifer | tr|A0A1H6MDZ9|A0A1H6MDZ9_9RHOB
679_NosZ,Paracoccus aminovorans | tr|A0A1I3AAL6|A0A1I3AAL6_9RHOB
680_NosZ,Paracoccus chinensis | tr|A0A1G9EPH3|A0A1G9EPH3_9RHOB
681_NosZ,Paracoccus denitrificans | sp|Q51705|NOSZ_PARDE
682_NosZ,Paracoccus haematequi | tr|A0A3S4CYU2|A0A3S4CYU2_9RHOB
683_NosZ,Paracoccus halophilus | 376733.IT41_10695
684_NosZ,Paracoccus jeotgali | tr|A0A2K9MI97|A0A2K9MI97_9RHOB
685_NosZ,Paracoccus lichenicola | tr|A0A6L6HPH5|A0A6L6HPH5_9RHOB
686_NosZ,Paracoccus limosus | tr|A0A844H7R9|A0A844H7R9_9RHOB
687_NosZ,Paracoccus litorisediminis | tr|A0A844HTQ9|A0A844HTQ9_9RHOB
688_NosZ,Paracoccus pantotrophus | 935565.JAEM01000002_gene3602
689_NosZ,Paracoccus salipaludis | tr|A0A2A2GIV4|A0A2A2GIV4_9RHOB
690_NosZ,Paracoccus siganidrum | tr|A0A418ZTV2|A0A418ZTV2_9RHOB
691_NosZ,Paracoccus solventivorans | tr|A0A1M7IAG2|A0A1M7IAG2_9RHOB
692_NosZ,Paracoccus solventivorans | tr|A0A832PPH7|A0A832PPH7_9RHOB
693_NosZ,Paracoccus sp. H4-D09 | tr|A0A895H8W0|A0A895H8W0_9RHOB
694_NosZ,Paracoccus sp. J39 | 935848.JAEN01000022_gene2630
695_NosZ,Paracoccus sp. MC1862 | tr|A0A7W4CLK7|A0A7W4CLK7_9RHOB
696_NosZ,Paracoccus sp. N5 | 1101189.AQUO01000002_gene256
697_NosZ,Paracoccus sp. SY | tr|A0A0A7RV90|A0A0A7RV90_9RHOB
698_NosZ,Paracoccus sp. TRP | 412597.AEPN01000019_gene1013
699_NosZ,Paracoccus sphaerophysae | tr|A0A099FAS7|A0A099FAS7_9RHOB
700_NosZ,Paracoccus thiocyanatus | tr|A0A1N6UD97|A0A1N6UD97_9RHOB
701_NosZ,Paracoccus versutus | 34007.IT40_15185
702_NosZ,Paracoccus yeei | 1446473.JHWH01000008_gene94
703_NosZ,Parasedimentitalea marina | tr|A0A3T0MZ80|A0A3T0MZ80_9RHOB
704_NosZ,Pelagicola litoralis | tr|A0A4U7MVD5|A0A4U7MVD5_9RHOB
705_NosZ,Pelagicola litorisediminis | tr|A0A1Y5SNF9|A0A1Y5SNF9_9RHOB
706_NosZ,Pelagimonas varians | tr|A0A238KND3|A0A238KND3_9RHOB
707_NosZ,Pelagivirga sediminicola | tr|A0A2T7GCC4|A0A2T7GCC4_9RHOB
708_NosZ,Phaeobacter gallaeciensis | tr|A0A366XBF5|A0A366XBF5_9RHOB
709_NosZ,Phaeobacter piscinae | tr|A0A291G5X6|A0A291G5X6_9RHOB
710_NosZ,Phaeobacter sp. CECT 5382 | tr|A0A0P1HGU8|A0A0P1HGU8_9RHOB
711_NosZ,Polymorphum gilvum | 991905.SL003B_0564
712_NosZ,Profundibacter amoris | tr|A0A347UGJ7|A0A347UGJ7_9RHOB
713_NosZ,Pseudooceanicola nanhaiensis | 1122614.JHZF01000015_gene2473
714_NosZ,Pseudophaeobacter arcticus | 999550.KI421507_gene2630
715_NosZ,Pseudorhodobacter sp. | tr|A0A5C7TY82|A0A5C7TY82_9RHOB
716_NosZ,Pseudorhodobacter sp. E13 | tr|A0A433S1U2|A0A433S1U2_9RHOB
717_NosZ,Pseudorhodobacter turbinis | tr|A0A4P8EFW2|A0A4P8EFW2_9RHOB
718_NosZ,Pseudoruegeria lutimaris | tr|A0A1G8KKD6|A0A1G8KKD6_9RHOB
719_NosZ,Pukyongiella litopenaei | tr|A0A2S0MSE8|A0A2S0MSE8_9RHOB
720_NosZ,Rhodobaca barguzinensis | tr|A0A2K8KEQ1|A0A2K8KEQ1_9RHOB
721_NosZ,Rhodobacter blasticus (Rhodopseudomonas blastica) | tr|A0A2T4JBL0|A0A2T4JBL0_RHOBL
722_NosZ,Rhodobacter capsulatus | YP_003579738
723_NosZ,Rhodobacter maris | tr|A0A285T6E0|A0A285T6E0_9RHOB
724_NosZ,Rhodobacter sp. | tr|A0A3D6CTX9|A0A3D6CTX9_9RHOB
725_NosZ,Rhodobacter sp. CACIA14H1 | tr|V7EL61|V7EL61_9RHOB
726_NosZ,Rhodobacter sp. SGA-6-6 | tr|A0A6M1MLC0|A0A6M1MLC0_9RHOB
727_NosZ,Rhodobacter viridis | tr|A0A318TSC2|A0A318TSC2_9RHOB
728_NosZ,Rhodovulum strictum | tr|A0A844BNN9|A0A844BNN9_9RHOB
729_NosZ,Roseobacter denitrificans | 375451.RD1_1547
730_NosZ,Roseobacter sp. SK209-2-6 | 388739.RSK20926_03559
731_NosZ,Roseovarius aestuarii | tr|A0A1X7BTZ7|A0A1X7BTZ7_9RHOB
732_NosZ,Roseovarius bejariae | tr|A0A844CXB7|A0A844CXB7_9RHOB
733_NosZ,Roseovarius faecimaris | tr|A0A6I6J0L4|A0A6I6J0L4_9RHOB
734_NosZ,Roseovarius gaetbuli | tr|A0A1X6Z0X5|A0A1X6Z0X5_9RHOB
735_NosZ,Roseovarius mucosus | 1288298.rosmuc_02857
736_NosZ,Roseovarius nanhaiticus | tr|A0A1N7HBC1|A0A1N7HBC1_9RHOB
737_NosZ,Roseovarius pacificus | tr|A0A1M7BWV6|A0A1M7BWV6_9RHOB
738_NosZ,Roseovarius sp. | tr|A0A2E6IRZ4|A0A2E6IRZ4_9RHOB
739_NosZ,Roseovarius sp. | tr|A0A350LTK8|A0A350LTK8_9RHOB
740_NosZ,Roseovarius sp. 217 | 314264.ROS217_15191
741_NosZ,Roseovarius sp. SCSIO 43702 | tr|A0A8G0WU53|A0A8G0WU53_9RHOB
742_NosZ,Ruegeria conchae | 981384.AEYW01000022_gene3663
743_NosZ,Ruegeria halocynthiae | 985054.JQEZ01000002_gene3795
744_NosZ,Ruegeria lacuscaerulensis | 644107.SL1157_A0204
745_NosZ,Ruegeria marina | tr|A0A1G6UGK9|A0A1G6UGK9_9RHOB
746_NosZ,Ruegeria marisrubri | tr|A0A0X3TCC8|A0A0X3TCC8_9RHOB
747_NosZ,Ruegeria pomeroyi | YP_164881.1
748_NosZ,Ruegeria sp. ANG-R | tr|A0A0C1GHT8|A0A0C1GHT8_9RHOB
749_NosZ,Salinihabitans flavidus | tr|A0A1H8S082|A0A1H8S082_9RHOB
750_NosZ,Salipiger mucosus | 1123237.Salmuc_03258
751_NosZ,Sedimentitalea nanhaiensis | 571166.KI421509_gene1797
752_NosZ,Sediminimonas qiaohouensis | 1123247.AUIJ01000002_gene2172
753_NosZ,Shimia aestuarii | tr|A0A1I4KB83|A0A1I4KB83_9RHOB
754_NosZ,Shimia gijangensis | tr|A0A1M6LQP6|A0A1M6LQP6_9RHOB
755_NosZ,Shimia haliotis | tr|A0A1I4FMS2|A0A1I4FMS2_9RHOB
756_NosZ,Shimia isoporae | tr|A0A4R1NAN8|A0A4R1NAN8_9RHOB
757_NosZ,Shimia sp. SK013 | tr|A0A0M9EKM3|A0A0M9EKM3_9RHOB
758_NosZ,Silicimonas sp. | tr|A0A848VZT3|A0A848VZT3_9RHOB
759_NosZ,Sinirhodobacter hankyongi | tr|A0A421BJG5|A0A421BJG5_9RHOB
760_NosZ,Sulfitobacter geojensis | tr|A0A196QJ45|A0A196QJ45_9RHOB
761_NosZ,Sulfitobacter mediterraneus | 83219.PM02_13660
762_NosZ,Sulfitobacter sp. JL08 | tr|A0A345R7R6|A0A345R7R6_9RHOB
763_NosZ,Sulfitobacter sp. SK011 | tr|A0A345QCZ9|A0A345QCZ9_9RHOB
764_NosZ,Tabrizicola sp. WMC-M-20 | tr|A0A4Z0LG26|A0A4Z0LG26_9RHOB
765_NosZ,Thalassobius gelatinovorus (Ruegeria gelatinovora) | tr|A0A0P1F5C8|A0A0P1F5C8_THAGE
766_NosZ,Thalassorhabdomicrobium marinisediminis | tr|A0A2T7FZ24|A0A2T7FZ24_9RHOB
767_NosZ,Thioclava atlantica | 1317124.DW2_00325
768_NosZ,Tranquillimonas alkanivorans | tr|A0A1I5W5E1|A0A1I5W5E1_9RHOB
769_NosZ,Tropicimonas isoalkanivorans | tr|A0A1I1HNC2|A0A1I1HNC2_9RHOB
770_NosZ,Tropicimonas sp. IMCC6043 | tr|A0A4Q3ZAD2|A0A4Q3ZAD2_9RHOB
771_NosZ,Xinfangfangia humi | tr|A0A3P5W911|A0A3P5W911_9RHOB
772_NosZ,Youngimonas vesicularis | tr|A0A4S3MAW3|A0A4S3MAW3_9RHOB
773_NosZ,Zongyanglinia huanghaiensis | tr|A0A6L6WK37|A0A6L6WK37_9RHOB
774_NosZ,Rhodospirillales | tr|A0A1M3Q915|A0A1M3Q915_9PROT
775_NosZ,Rhodospirillales | tr|A0A1T4SUP2|A0A1T4SUP2_9PROT
776_NosZ,Rhodospirillales | tr|A0A7V2T6U3|A0A7V2T6U3_9PROT
777_NosZ,Paracraurococcus sp. NE82 | tr|A0A4R4D835|A0A4R4D835_9PROT
778_NosZ,Rhodopila globiformis (Rhodopseudomonas globiformis) | tr|A0A2S6N871|A0A2S6N871_RHOGL
779_NosZ,Rhodovastum atsumiense | tr|A0A5M6IW21|A0A5M6IW21_9PROT
780_NosZ,Roseicella frigidaeris | tr|A0A327M265|A0A327M265_9PROT
781_NosZ,Roseicella frigidaeris | tr|A0A327M3I0|A0A327M3I0_9PROT
782_NosZ,Roseomonas bella | tr|A0A317FBT7|A0A317FBT7_9PROT
783_NosZ,Roseomonas rhizosphaerae | tr|A0A2C7A006|A0A2C7A006_9PROT
784_NosZ,Azospirillum doebereinerae | tr|A0A3S1CDR7|A0A3S1CDR7_9PROT
785_NosZ,Azospirillum halopraeferens | 1121033.AUCF01000004_gene4663
786_NosZ,Azospirillum lipoferum | tr|A0A5A9G0G0|A0A5A9G0G0_AZOLI
787_NosZ,Azospirillum oleiclasticum | tr|A0A853HML1|A0A853HML1_9PROT
788_NosZ,Azospirillum sp. B21 | tr|A0A5A9FAV9|A0A5A9FAV9_9PROT
789_NosZ,Azospirillum sp. OGB3 | tr|A0A839W9E6|A0A839W9E6_9PROT
790_NosZ,Azospirillum sp. TSO22-1 | tr|A0A2U1VTE5|A0A2U1VTE5_9PROT
791_NosZ,Azospirillum thermophilum | tr|A0A2S2CW16|A0A2S2CW16_9PROT
792_NosZ,Nitrospirillum amazonense | tr|A0A560GH50|A0A560GH50_9PROT
793_NosZ,Skermanella aerolata | tr|A0A512DRQ6|A0A512DRQ6_9PROT
794_NosZ,Skermanella aerolata | tr|A0A512DZD3|A0A512DZD3_9PROT
795_NosZ,Kiloniella laminariae | 1122135.KB893134_gene3462
796_NosZ,Kiloniella spongiae | tr|A0A0H2MBX6|A0A0H2MBX6_9PROT
797_NosZ,Terasakiella pusilla | 1123355.JHYO01000002_gene1344
798_NosZ,Thalassospiraceae | tr|A0A7U7AY02|A0A7U7AY02_9PROT
799_NosZ,Caenispirillum salinarum | 1238182.C882_2809
800_NosZ,Denitrobaculum tricleocarpae | tr|A0A545TN01|A0A545TN01_9PROT
801_NosZ,Dongia mobilis | tr|A0A4V3DES6|A0A4V3DES6_9PROT
802_NosZ,Ferrovibrio sp. | tr|A0A2M8U249|A0A2M8U249_9PROT
803_NosZ,Ferruginivarius sediminum | tr|A0A369TC17|A0A369TC17_9PROT
804_NosZ,Magnetospira sp. (strain QH-2) (Marine magnetic spirillum (strain QH-2)) | tr|W6K8L8|W6K8L8_MAGSQ
805_NosZ,Magnetospirillum aberrantis | tr|A0A7C9QR57|A0A7C9QR57_9PROT
806_NosZ,Magnetospirillum aberrantis | tr|A0A7C9QT09|A0A7C9QT09_9PROT
807_NosZ,Magnetospirillum caucaseum | 1244869.H261_05869
808_NosZ,Magnetospirillum gryphiswaldense | 1430440.MGMSRv2_1430
809_NosZ,Magnetospirillum sp. | tr|A0A522W516|A0A522W516_9PROT
810_NosZ,Rhodospirillum centenum | YP_002300066
811_NosZ,Telmatospirillum sp. | tr|A0A6A8QKS0|A0A6A8QKS0_9PROT
812_NosZ,Thalassospira alkalitolerans | tr|A0A1Y2LEC4|A0A1Y2LEC4_9PROT
813_NosZ,Thalassospira profundimaris | tr|A0A367VMX2|A0A367VMX2_9PROT
814_NosZ,Thalassospira profundimaris | tr|A0A367W8J6|A0A367W8J6_9PROT
815_NosZ,Thalassospira profundimaris | tr|A0A367WW49|A0A367WW49_9PROT
816_NosZ,Thalassospira sp. MCCC 1A01428 | tr|A0A1X4N6Q0|A0A1X4N6Q0_9PROT
817_NosZ,Thalassospira xiamenensis | 1123366.TH3_08017
818_NosZ,Varunaivibrio sulfuroxidans | tr|A0A4R3JDB4|A0A4R3JDB4_9PROT
819_NosZ,Oceanibacterium hippocampi | tr|A0A1Y5TCR6|A0A1Y5TCR6_9PROT
820_NosZ,Sneathiella chungangensis | tr|A0A845MJF4|A0A845MJF4_9PROT
821_NosZ,Sneathiella litorea | tr|A0A6L8W943|A0A6L8W943_9PROT
822_NosZ,Sneathiella sp. | tr|A0A2E2QKQ4|A0A2E2QKQ4_9PROT
823_NosZ,Sneathiella sp. | tr|A0A2G1Z1P3|A0A2G1Z1P3_9PROT
824_NosZ,Sphingobium sp. | tr|A0A2G1YIK6|A0A2G1YIK6_9SPHN
825_NosZ,Betaproteobacteria | 1454004.AW11_03007
826_NosZ,Betaproteobacteria | 522306.CAP2UW1_3419
827_NosZ,Burkholderiales | 395495.Lcho_1483
828_NosZ,Burkholderiales | 983917.RGE_19210
829_NosZ,Burkholderiales | tr|A0A0G3BN30|A0A0G3BN30_9BURK
830_NosZ,Burkholderiales | tr|A0A2N8KVQ0|A0A2N8KVQ0_9BURK
831_NosZ,Burkholderiales | tr|A0A2U8FQ82|A0A2U8FQ82_9BURK
832_NosZ,Burkholderiales | tr|A0A3A0EKL7|A0A3A0EKL7_9BURK
833_NosZ,Burkholderiales | tr|A0A3A0EUJ0|A0A3A0EUJ0_9BURK
834_NosZ,Burkholderiales | tr|A0A3N7ENK7|A0A3N7ENK7_9BURK
835_NosZ,Burkholderiales | tr|A0A4R6QPU3|A0A4R6QPU3_9BURK
836_NosZ,Burkholderiales | tr|A0A7V8BIM7|A0A7V8BIM7_9BURK
837_NosZ,Burkholderiales | tr|A0A840LBX7|A0A840LBX7_9BURK
838_NosZ,Burkholderiales | tr|D0EW76|D0EW76_RUBGE
839_NosZ,Alcaligenaceae | tr|A0A516WDL5|A0A516WDL5_9BURK
840_NosZ,Alcaligenaceae | tr|A0A7X6Q5E3|A0A7X6Q5E3_9BURK
841_NosZ,Alcaligenaceae | tr|A0A7X6STC5|A0A7X6STC5_9BURK
842_NosZ,Alcaligenaceae | tr|A0A7Z0MFL1|A0A7Z0MFL1_9BURK
843_NosZ,Alcaligenaceae | tr|A0A7Z0MXI0|A0A7Z0MXI0_9BURK
844_NosZ,Achromobacter arsenitoxydans | 477184.KYC_21059
845_NosZ,Achromobacter xylosoxidans | 1216976.AX27061_4417
846_NosZ,Alcaligenes faecalis | 511.JT27_07280
847_NosZ,Bordetella genomosp. 2 | tr|A0A261VGP3|A0A261VGP3_9BORD
848_NosZ,Bordetella genomosp. 7 | tr|A0A261QTV6|A0A261QTV6_9BORD
849_NosZ,Bordetella petrii | YP_001632957
850_NosZ,Candidimonas bauzanensis | tr|A0A1M5WEJ7|A0A1M5WEJ7_9BURK
851_NosZ,Castellaniella defragrans | 1437824.BN940_13246
852_NosZ,Oligella ureolytica | 1122619.KB892357_gene1175
853_NosZ,Oligella urethralis | 1401065.HMPREF2130_07460
854_NosZ,Paracandidimonas soli | tr|A0A4R3V1D7|A0A4R3V1D7_9BURK
855_NosZ,Pelistega ratti | tr|A0A6L9Y7A3|A0A6L9Y7A3_9BURK
856_NosZ,Pusillimonas sp. ANT_WB101 | tr|A0A5A9X6E4|A0A5A9X6E4_9BURK
857_NosZ,Pusillimonas sp. JR1/69-3-13 | tr|A0A2N4U7U0|A0A2N4U7U0_9BURK
858_NosZ,Pusillimonas sp. TS35 | tr|A0A845H2F1|A0A845H2F1_9BURK
859_NosZ,Burkholderiaceae | tr|A0A7Y5HWE8|A0A7Y5HWE8_9BURK
860_NosZ,Burkholderia pseudomallei | YP_001066380
861_NosZ,Cupriavidus metallidurans | 266264.Rmet_4917
862_NosZ,Cupriavidus necator | 381666.PHG252
863_NosZ,Cupriavidus pauculus | tr|A0A2N5C2E0|A0A2N5C2E0_9BURK
864_NosZ,Cupriavidus sp. HMR-1 | tr|L2E9M2|L2E9M2_9BURK
865_NosZ,Cupriavidus sp. amp6 | 388051.AUFE01000014_gene6000
866_NosZ,Cupriavidus taiwanensis | tr|A0A375BG29|A0A375BG29_9BURK
867_NosZ,Lautropia mirabilis | 887898.HMPREF0551_2644
868_NosZ,Lautropia sp. | tr|A0A660NFU5|A0A660NFU5_9BURK
869_NosZ,Limnobacter sp. | tr|A0A847DVS8|A0A847DVS8_9BURK
870_NosZ,Paraburkholderia nodosa | 1121127.JAFA01000033_gene4530
871_NosZ,Ralstonia pickettii | 1366050.N234_05265
872_NosZ,Ralstonia solanacearum | 267608.RSp1368
873_NosZ,Trinickia caryophylli (Paraburkholderia caryophylli) | tr|A0A1X7FBJ3|A0A1X7FBJ3_TRICW
874_NosZ,Comamonadaceae | tr|A0A349W8T1|A0A349W8T1_9BURK
875_NosZ,Acidovorax sp. HDW3 | tr|A0A6G8AHW7|A0A6G8AHW7_9BURK
876_NosZ,Acidovorax sp. JHL-9 | 1276756.AUEX01000001_gene994
877_NosZ,Acidovorax sp. JS42 | YP_985448.1
878_NosZ,Acidovorax sp. MR-S7 | 1268622.AVS7_01313
879_NosZ,Acidovorax sp. NB1 | tr|A0A4D4JPD1|A0A4D4JPD1_9BURK
880_NosZ,Acidovorax sp. RAC01 | tr|A0A1B3PQS5|A0A1B3PQS5_9BURK
881_NosZ,Acidovorax sp. SCN 68-22 | tr|A0A1D2S1R6|A0A1D2S1R6_9BURK
882_NosZ,Alicycliphilus denitrificans | 596153.Alide_3077
883_NosZ,Alicycliphilus denitrificans | tr|A0A420KAG4|A0A420KAG4_9BURK
884_NosZ,Alicycliphilus sp. | tr|A0A5C8CW60|A0A5C8CW60_9BURK
885_NosZ,Brachymonas denitrificans | tr|B9MSW6|B9MSW6_9BURK
886_NosZ,Comamonas granuli | 1223521.BBJX01000003_gene2612
887_NosZ,Comamonas sp. SCN 67-35 | tr|A0A1D2U5Y8|A0A1D2U5Y8_9BURK
888_NosZ,Diaphorobacter sp. HDW4B | tr|A0A6G8BSY2|A0A6G8BSY2_9BURK
889_NosZ,Hydrogenophaga sp. H7 | tr|A0A1V4CGZ3|A0A1V4CGZ3_9BURK
890_NosZ,Hydrogenophaga sp. T4 | tr|W7WTE9|W7WTE9_9BURK
891_NosZ,Kinneretia sp. DAIF2 | tr|A0A7S9GI29|A0A7S9GI29_9BURK
892_NosZ,Oryzisolibacter propanilivorax | tr|A0A1G9TC87|A0A1G9TC87_9BURK
893_NosZ,Pulveribacter suum | tr|A0A2P1NMS1|A0A2P1NMS1_9BURK
894_NosZ,Rhodoferax ferrireducens | 338969.Rfer_3199
895_NosZ,Simplicispira psychrophila | 1123255.JHYS01000017_gene1419
896_NosZ,Simplicispira sp. 125 | tr|A0A2U1CAJ8|A0A2U1CAJ8_9BURK
897_NosZ,Janthinobacterium lividum | 29581.BW37_01161
898_NosZ,Noviherbaspirillum autotrophicum | tr|A0A0C2BN64|A0A0C2BN64_9BURK
899_NosZ,Parasutterella excrementihominis | tr|A0A6I3S103|A0A6I3S103_9BURK
900_NosZ,Pseudogulbenkiania ferrooxidans | ZP_03696836
901_NosZ,Pseudogulbenkiania sp. NH8B | 748280.NH8B_3640
902_NosZ,Alysiella crassa | 1120980.JQKH01000045_gene1310
903_NosZ,Bergeriella denitrificans (Neisseria denitrificans) | tr|A0A378UH42|A0A378UH42_BERDE
904_NosZ,Kingella denitrificans | tr|F0F2Q6|F0F2Q6_9NEIS
905_NosZ,Kingella kingae | 887327.HMPREF0476_1276
906_NosZ,Kingella sp. | tr|A0A660NAF0|A0A660NAF0_9NEIS
907_NosZ,Neisseria animalis | tr|A0A5P3MPP2|A0A5P3MPP2_NEIAN
908_NosZ,Neisseria animaloris | tr|A0A448UCZ2|A0A448UCZ2_9NEIS
909_NosZ,Neisseria chenwenguii | tr|A0A220S3I2|A0A220S3I2_9NEIS
910_NosZ,Neisseria flavescens | 596320.NEIFL0001_1752
911_NosZ,Neisseria iguanae | tr|A0A2P7U108|A0A2P7U108_9NEIS
912_NosZ,Neisseria lactamica | tr|A0A1V0DTB3|A0A1V0DTB3_NEILA
913_NosZ,Neisseria mucosa | 546266.NEIMUCOT_03818
914_NosZ,Neisseria sp. 10009 | tr|A0A3N4MWB8|A0A3N4MWB8_9NEIS
915_NosZ,Neisseria sp. WF04 | tr|A0A4Y9G907|A0A4Y9G907_9NEIS
916_NosZ,Neisseria sp. oral taxon 014 | 641149.HMPREF9016_01209
917_NosZ,Simonsiella muelleri | 641147.HMPREF9021_01234
918_NosZ,Methylotenera mobilis | 1132855.KB913035_gene1600
919_NosZ,Novimethylophilus kurashikiensis | tr|A0A2R5FDS0|A0A2R5FDS0_9PROT
920_NosZ,Denitratisoma oestradiolicum | tr|A0A6S6YTV7|A0A6S6YTV7_9PROT
921_NosZ,Sterolibacterium denitrificans | tr|A0A7Z7MVT7|A0A7Z7MVT7_9PROT
922_NosZ,Sulfuritalea hydrogenivorans | tr|W0SHM3|W0SHM3_9PROT
923_NosZ,Sulfuricella denitrificans | 1163617.SCD_n00349
