CCO33287	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Rhizoctonia; s__Rhizoctonia solani
XP_013941759	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma atroviride
XP_013959231	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma virens
XP_014078271	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Bipolaris; s__Bipolaris maydis
XP_014149130	d__Eukaryota
XP_014174229	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Ophiostomatales; f__Ophiostomataceae; g__Grosmannia; s__Grosmannia clavigera
XP_014181889	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Trichosporon; s__Trichosporon asahii
XP_014199153	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Hominidae; g__Pan; s__Pan paniscus
XP_014200631	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Hominidae; g__Pan; s__Pan paniscus
XP_014209429	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Encyrtidae; g__Copidosoma; s__Copidosoma floridanum
XP_014225268	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Trichogrammatidae; g__Trichogramma; s__Trichogramma pretiosum
CCQ18656	d__Eukaryota; p__Porifera; c__Calcarea; o__Leucosolenida; f__Sycettidae; g__Sycon; s__Sycon ciliatum
XP_014252672	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hemiptera; f__Cimicidae; g__Cimex; s__Cimex lectularius
XP_014286118	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hemiptera; f__Pentatomidae; g__Halyomorpha; s__Halyomorpha halys
XP_014334382	d__Eukaryota; p__Chordata; c__Mammalia; o__Artiodactyla; f__Bovidae; g__Bos; s__Bos mutus
XP_014493056	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Vigna; s__Vigna radiata
XP_014494678	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Vigna; s__Vigna radiata
XP_014528146	d__Eukaryota
XP_014529059	d__Eukaryota
XP_014530193	d__Eukaryota
XP_014532706	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium digitatum
XP_014540653	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Metarhizium; s__Metarhizium brunneum
3JYW	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Thermomyces
AAU82237	d__Archaea; p__Euryarchaeota; c__Candidatus Poseidoniia; o__Candidatus Poseidoniales
CCU79505	d__Eukaryota; p__Ascomycota; c__Leotiomycetes; o__Erysiphales; f__Erysiphaceae; g__Blumeria; s__Blumeria graminis
XP_014563485	d__Eukaryota; p__Microsporidia
XP_014569978	d__Eukaryota; p__Basidiomycota; c__Mixiomycetes; o__Mixiales; f__Mixiaceae; g__Mixia; s__Mixia osmundae
XP_014613865	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Vespidae; g__Polistes; s__Polistes canadensis
XP_014676098	d__Eukaryota; p__Priapulida; c__Priapulimorpha; o__Priapulimorphida; f__Priapulidae; g__Priapulus; s__Priapulus caudatus
XP_014772628	d__Eukaryota; p__Mollusca; c__Cephalopoda; o__Octopoda; f__Octopodidae; g__Octopus; s__Octopus bimaculoides
XP_014944611	d__Eukaryota; p__Chordata; c__Mammalia; o__Artiodactyla; f__Bovidae; g__Ovis; s__Ovis aries
XP_015000226	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Cercopithecidae; g__Macaca; s__Macaca mulatta
XP_015087748	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Solanaceae; g__Solanum; s__Solanum pennellii
XP_015230269	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cyprinodontiformes; f__Cyprinodontidae; g__Cyprinodon; s__Cyprinodon variegatus
XP_015276277	d__Eukaryota; p__Chordata; c__Lepidosauria; o__Squamata; f__Gekkonidae; g__Gekko; s__Gekko japonicus
CCW71222	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Trypanosomatida; f__Trypanosomatidae; g__Phytomonas; s__Phytomonas sp. isolate Hart1
XP_015367804	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hemiptera; f__Aphididae; g__Diuraphis; s__Diuraphis noxia
XP_015403836	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus nomiae
XP_015432511	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Halictidae; g__Dufourea; s__Dufourea novaeangliae
XP_015463092	d__Eukaryota; p__Chordata; c__Actinopteri; o__Characiformes; f__Characidae; g__Astyanax; s__Astyanax mexicanus
XP_015464846	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Debaryomyces; s__Debaryomyces fabryi
XP_015506498	d__Eukaryota; p__Chordata; c__Aves; o__Passeriformes; f__Paridae; g__Parus; s__Parus major
XP_015632604	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Poales; f__Poaceae; g__Oryza; s__Oryza sativa
XP_015632739	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Poales; f__Poaceae; g__Oryza; s__Oryza sativa
XP_015662071	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Trypanosomatida; f__Trypanosomatidae; g__Leptomonas; s__Leptomonas pyrrhocoris
XP_015702335	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Onygenales
CCX34084	d__Eukaryota; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Pyronema; s__Pyronema omphalodes
XP_015757349	d__Eukaryota; p__Cnidaria; c__Anthozoa; o__Scleractinia; f__Acroporidae; g__Acropora; s__Acropora digitifera
XP_015782968	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Trombidiformes; f__Tetranychidae; g__Tetranychus; s__Tetranychus urticae
XP_015804346	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cyprinodontiformes; f__Nothobranchiidae; g__Nothobranchius; s__Nothobranchius furzeri
XP_015818561	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cyprinodontiformes; f__Nothobranchiidae; g__Nothobranchius; s__Nothobranchius furzeri
XP_015891882	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Rosales; f__Rhamnaceae; g__Ziziphus; s__Ziziphus jujuba
XP_015899890	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Rosales; f__Rhamnaceae; g__Ziziphus; s__Ziziphus jujuba
XP_015916006	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Araneae; f__Theridiidae; g__Parasteatoda; s__Parasteatoda tepidariorum
XP_015968970	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Arachis; s__Arachis duranensis
XP_015972558	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Arachis; s__Arachis duranensis
XP_016108596	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cypriniformes; f__Cyprinidae; g__Sinocyclocheilus; s__Sinocyclocheilus grahami
CDF91565	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Zygosaccharomyces; s__Zygosaccharomyces bailii
XP_016112709	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cypriniformes; f__Cyprinidae; g__Sinocyclocheilus; s__Sinocyclocheilus grahami
XP_016159784	d__Eukaryota; p__Chordata; c__Aves; o__Passeriformes; f__Muscicapidae; g__Ficedula; s__Ficedula albicollis
XP_016212985	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Verruconis; s__Verruconis gallopava
XP_016222519	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala mesophila
XP_016230490	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala spinifera
XP_016246967	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora immunda
XP_016267301	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala oligosperma
XP_016275756	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodotorula; s__Rhodotorula toruloides
XP_016397038	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cypriniformes; f__Cyprinidae; g__Sinocyclocheilus; s__Sinocyclocheilus rhinocerous
XP_016472635	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Solanaceae; g__Nicotiana; s__Nicotiana tabacum
CDM26967	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium roqueforti
XP_016514765	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Solanaceae; g__Nicotiana; s__Nicotiana tabacum
XP_016555613	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Solanaceae; g__Capsicum; s__Capsicum annuum
XP_016564573	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Solanaceae; g__Capsicum; s__Capsicum annuum
XP_016565802	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Solanaceae; g__Capsicum; s__Capsicum annuum
XP_016609697	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Spizellomycetales; f__Spizellomycetaceae; g__Spizellomyces; s__Spizellomyces punctatus
XP_016625166	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora bantiana
XP_016626104	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Fonsecaea; s__Fonsecaea multimorphosa
XP_016640416	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Microascales; f__Microascaceae; g__Scedosporium; s__Scedosporium apiospermum
XP_016654296	d__Eukaryota; p__Apicomplexa; c__Aconoidasida; o__Haemosporida; f__Plasmodiidae; g__Plasmodium; s__Plasmodium chabaudi
XP_016691156	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
CDO53578	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Geotrichum; s__Geotrichum candidum
XP_016709619	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016712926	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016731596	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016735728	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016735729	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium hirsutum
XP_016760853	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Mycosphaerellales; f__Mycosphaerellaceae; g__Sphaerulina; s__Sphaerulina musiva
XP_016814496	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Hominidae; g__Pan; s__Pan troglodytes
XP_017010380	d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Drosophilidae; g__Drosophila; s__Drosophila takahashii
XP_017096575	d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Drosophilidae; g__Drosophila; s__Drosophila bipectinata
XP_017200141	d__Eukaryota; p__Chordata; c__Mammalia; o__Lagomorpha; f__Leporidae; g__Oryctolagus; s__Oryctolagus cuniculus
CDO71752	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae; g__Trametes; s__Trametes cinnabarina
XP_017231748	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Apiales; f__Apiaceae; g__Daucus; s__Daucus carota
XP_017240127	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Apiales; f__Apiaceae; g__Daucus; s__Daucus carota
XP_017242266	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Apiales; f__Apiaceae; g__Daucus; s__Daucus carota
XP_017252847	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Apiales; f__Apiaceae; g__Daucus; s__Daucus carota
XP_017274801	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cyprinodontiformes; f__Rivulidae; g__Kryptolebias; s__Kryptolebias marmoratus
XP_017290262	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cyprinodontiformes; f__Rivulidae; g__Kryptolebias; s__Kryptolebias marmoratus
XP_017316996	d__Eukaryota; p__Chordata; c__Actinopteri; o__Siluriformes; f__Ictaluridae; g__Ictalurus; s__Ictalurus punctatus
XP_017415856	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Vigna; s__Vigna angularis
XP_017419642	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Vigna; s__Vigna angularis
XP_017488343	d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Tephritidae; g__Rhagoletis; s__Rhagoletis zephyria
CDO92580	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Kluyveromyces; s__Kluyveromyces dobzhanskii
XP_017489868	d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Tephritidae; g__Rhagoletis; s__Rhagoletis zephyria
XP_017538514	d__Eukaryota; p__Chordata; c__Actinopteri; o__Characiformes; f__Serrasalmidae; g__Pygocentrus; s__Pygocentrus nattereri
XP_017542108	d__Eukaryota; p__Chordata; c__Actinopteri; o__Characiformes; f__Serrasalmidae; g__Pygocentrus; s__Pygocentrus nattereri
XP_017608323	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium arboreum
XP_017609734	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Malvales; f__Malvaceae; g__Gossypium; s__Gossypium arboreum
XP_017699362	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Arecales; f__Arecaceae; g__Phoenix; s__Phoenix dactylifera
XP_017734507	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Cercopithecidae; g__Rhinopithecus; s__Rhinopithecus bieti
XP_017753741	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Apidae; g__Eufriesea; s__Eufriesea mexicana
XP_017768382	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Silphidae; g__Nicrophorus; s__Nicrophorus vespilloides
XP_017774274	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Silphidae; g__Nicrophorus; s__Nicrophorus vespilloides
CDO98337	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Gentianales; f__Rubiaceae; g__Coffea; s__Coffea canephora
XP_017777364	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Silphidae; g__Nicrophorus; s__Nicrophorus vespilloides
XP_017793543	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Apidae; g__Habropoda; s__Habropoda laboriosa
XP_017837374	d__Eukaryota; p__Arthropoda; c__Insecta; o__Diptera; f__Drosophilidae; g__Drosophila; s__Drosophila busckii
XP_017985713	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Eremothecium; s__Eremothecium sinecaudum
XP_017990497	d__Eukaryota; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia pachydermatis
XP_018025510	d__Eukaryota; p__Arthropoda; c__Malacostraca; o__Amphipoda; f__Hyalellidae; g__Hyalella; s__Hyalella azteca
XP_018041603	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymosphaeriaceae; g__Paraphaeosphaeria; s__Paraphaeosphaeria sporulosa
XP_018047624	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hymenoptera; f__Formicidae; g__Atta; s__Atta colombica
XP_018066320	d__Eukaryota; p__Ascomycota; c__Leotiomycetes; o__Helotiales
XP_018131019	d__Eukaryota; p__Ascomycota; c__Leotiomycetes
CDP17103	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Gentianales; f__Rubiaceae; g__Coffea; s__Coffea canephora
XP_018156438	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Glomerellaceae; g__Colletotrichum; s__Colletotrichum higginsianum
XP_018223534	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces eubayanus
XP_018225828	d__Eukaryota; p__Ascomycota; c__Pneumocystidomycetes; o__Pneumocystidales; f__Pneumocystidaceae; g__Pneumocystis; s__Pneumocystis carinii
XP_018229613	d__Eukaryota; p__Ascomycota; c__Pneumocystidomycetes; o__Pneumocystidales; f__Pneumocystidaceae; g__Pneumocystis; s__Pneumocystis jirovecii
XP_018240940	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium oxysporum
XP_018261023	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Kwoniella; s__Kwoniella dejecticola
XP_018274172	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodotorula; s__Rhodotorula graminis
XP_018279990	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon oleaginosum
XP_018294241	r__Root
XP_018294996	r__Root
AAU83900	d__Archaea; p__Euryarchaeota; c__Candidatus Poseidoniia; o__Candidatus Poseidoniales
CDP17219	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Gentianales; f__Rubiaceae; g__Coffea; s__Coffea canephora
XP_018326440	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Buprestidae; g__Agrilus; s__Agrilus planipennis
XP_018328648	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Buprestidae; g__Agrilus; s__Agrilus planipennis
XP_018382177	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria; s__Alternaria alternata
XP_018416561	d__Eukaryota; p__Chordata; c__Amphibia; o__Anura; f__Dicroglossidae; g__Nanorana; s__Nanorana parkeri
XP_018440212	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Brassicales; f__Brassicaceae; g__Raphanus; s__Raphanus sativus
XP_018447361	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Brassicales; f__Brassicaceae; g__Raphanus; s__Raphanus sativus
XP_018452458	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Brassicales; f__Brassicaceae; g__Raphanus; s__Raphanus sativus
XP_018476238	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Brassicales; f__Brassicaceae; g__Raphanus; s__Raphanus sativus
XP_018486155	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Brassicales; f__Brassicaceae; g__Raphanus; s__Raphanus sativus
XP_018503733	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Rosales; f__Rosaceae; g__Pyrus; s__Pyrus x bretschneideri
CDR35909	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodotorula; s__Rhodotorula toruloides
XP_018574664	d__Eukaryota; p__Arthropoda; c__Insecta; o__Coleoptera; f__Cerambycidae; g__Anoplophora; s__Anoplophora glabripennis
XP_018619991	d__Eukaryota; p__Chordata; c__Actinopteri; o__Osteoglossiformes; f__Osteoglossidae; g__Scleropages; s__Scleropages formosus
XP_018642781	d__Eukaryota; p__Apicomplexa; c__Aconoidasida; o__Haemosporida; f__Plasmodiidae; g__Plasmodium; s__Plasmodium gaboni
XP_018645321	d__Eukaryota; p__Platyhelminthes; c__Trematoda; o__Strigeidida; f__Schistosomatidae; g__Schistosoma; s__Schistosoma mansoni
XP_018655823	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma gamsii
XP_018687056	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Zingiberales; f__Musaceae; g__Musa; s__Musa acuminata
XP_018690090	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Fonsecaea; s__Fonsecaea erecta
XP_018700106	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Cordyceps; s__Cordyceps fumosorosea
XP_018741330	d__Eukaryota; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia sympodialis
XP_018817980	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fagales; f__Juglandaceae; g__Juglans; s__Juglans regia
CDR42231	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Phaffomycetaceae; g__Cyberlindnera; s__Cyberlindnera fabianii
XP_018818006	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fagales; f__Juglandaceae; g__Juglans; s__Juglans regia
XP_018824789	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fagales; f__Juglandaceae; g__Juglans; s__Juglans regia
XP_018824790	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fagales; f__Juglandaceae; g__Juglans; s__Juglans regia
XP_018825843	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fagales; f__Juglandaceae; g__Juglans; s__Juglans regia
XP_018881907	d__Eukaryota; p__Chordata; c__Mammalia; o__Primates; f__Hominidae; g__Gorilla; s__Gorilla gorilla
XP_018896234	d__Eukaryota; p__Arthropoda; c__Insecta; o__Hemiptera; f__Aleyrodidae; g__Bemisia; s__Bemisia tabaci
XP_018932297	d__Eukaryota; p__Chordata; c__Actinopteri; o__Cypriniformes; f__Cyprinidae; g__Cyprinus; s__Cyprinus carpio
XP_018983591	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Babjeviella; s__Babjeviella inositovora
XP_018989365	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus amylolentus
XP_018989366	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus amylolentus
CDS11975	d__Eukaryota; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Lichtheimiaceae; g__Lichtheimia; s__Lichtheimia ramosa
XP_018989367	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus amylolentus
XP_019001300	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Kwoniella; s__Kwoniella mangrovensis
XP_019010446	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Kwoniella; s__Kwoniella pini
XP_019018153	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia membranifaciens
XP_019024403	d__Eukaryota; p__Ascomycota
XP_019029495	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Cryptococcus; s__Cryptococcus wingfieldii
XP_019039442	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Phaffomycetaceae; g__Wickerhamomyces; s__Wickerhamomyces anomalus
XP_019044011	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cryptococcaceae; g__Kwoniella; s__Kwoniella bestiolae
XP_019163882	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Convolvulaceae; g__Ipomoea; s__Ipomoea nil
XP_019167483	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Convolvulaceae; g__Ipomoea; s__Ipomoea nil
CDS15321	d__Eukaryota; p__Platyhelminthes; c__Cestoda; o__Cyclophyllidea; f__Taeniidae; g__Echinococcus; s__Echinococcus granulosus
XP_019188550	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Convolvulaceae; g__Ipomoea; s__Ipomoea nil
XP_019188551	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Convolvulaceae; g__Ipomoea; s__Ipomoea nil
XP_019197984	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Convolvulaceae; g__Ipomoea; s__Ipomoea nil
XP_019234966	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Solanaceae; g__Nicotiana; s__Nicotiana attenuata
XP_019247440	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Solanales; f__Solanaceae; g__Nicotiana; s__Nicotiana attenuata
XP_019330865	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Candida; s__Candida albicans
XP_019421789	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Lupinus; s__Lupinus angustifolius
XP_019434094	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Lupinus; s__Lupinus angustifolius
XP_019440683	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Lupinus; s__Lupinus angustifolius
XP_019441327	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Lupinus; s__Lupinus angustifolius
CDS15323	d__Eukaryota; p__Platyhelminthes; c__Cestoda; o__Cyclophyllidea; f__Taeniidae; g__Echinococcus; s__Echinococcus granulosus
XP_019452376	d__Eukaryota; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae; g__Lupinus; s__Lupinus angustifolius
XP_019721474	d__Eukaryota; p__Chordata; c__Actinopteri; o__Syngnathiformes; f__Syngnathidae; g__Hippocampus; s__Hippocampus comes
XP_019731330	d__Eukaryota; p__Chordata; c__Actinopteri; o__Syngnathiformes; f__Syngnathidae; g__Hippocampus; s__Hippocampus comes
